,Unnamed: 0,tag_id,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van
826,826,37873,0.0024026295,0.015587918000000001,0.0015552745,4.0980747e-05,0.5016520000000001,0.12295527,0.0022170153,0.0005190058000000001,0.025201400000000002,0.009855168000000001,0.0032443402,0.28575137,7.0094347e-06,0.016861595,0.012148951000000002
827,827,28565,0.002097021,0.014742351,0.0011423155,3.108107e-05,0.34655640000000004,0.081488214,0.0022203648,0.00045696957000000005,0.042927407,0.013288845,0.0023417252,0.46628413,6.107083700000001e-06,0.013495606,0.012921526000000001
828,828,18003,0.0008431459399999999,0.007667618,0.000641774,1.1730032e-05,0.25608522,0.022915414,0.0009804708,0.0001730472,0.021189164,0.008213324499999999,0.0010587131,0.6669446,1.8761715e-06,0.0053367423999999995,0.007937138
829,829,33580,0.0022428571,0.013440201,0.0009855471,3.0699229999999994e-05,0.62185967,0.1313494,0.0020163935,0.00045499622000000003,0.037503757,0.006655594,0.0020708449,0.16119426,5.2066959999999995e-06,0.009383113,0.010807558
830,830,18384,0.0026115037,0.011974,0.00052026246,1.2059375e-05,0.05406776,0.0038211027,0.0008046142,0.00042420733,0.03041728,0.016078815,0.0011413973,0.8127688,2.9913479e-06,0.0079749925,0.057380232999999996
831,831,31575,0.060444806,0.056009736,0.0028192895,0.00036229489999999997,0.22445959,0.11367699,0.008347036,0.009355559,0.10552466,0.027857623999999997,0.009453524,0.07034132,8.028010999999999e-05,0.07841945,0.23284787
832,832,15263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
833,833,18256,0.0026415002000000003,0.01911507,0.0016076847,4.5539527e-05,0.457135,0.13500836,0.0026147664000000003,0.0006230353599999999,0.038735643,0.011074021000000002,0.0030908033,0.29652327,8.418143e-06,0.017368559,0.014408293999999999
834,834,22255,0.00023861799999999998,0.0041169953000000006,0.00022745869,2.5809347000000002e-06,0.08275182,0.012803944,0.0004299382599999999,4.5168978e-05,0.015366632,0.0029626056,0.00028844490000000004,0.8757096,5.010131e-07,0.0019083407000000001,0.0031472760999999997
835,835,10157,9.133408e-06,0.00020335066000000003,1.0387082e-05,6.528827599999999e-08,0.011986998,0.00019746937,1.8616112e-05,1.2504316000000002e-06,0.0009980038,0.000421176,1.1780796e-05,0.9857189000000001,1.2486678999999998e-08,8.035456e-05,0.0003425028
836,836,21573,0.0002904332,0.0036680321000000004,0.000283551,3.774217e-06,0.19578972,0.013432096000000001,0.0004708081,5.2116215e-05,0.011324519,0.0033715833,0.00040341620000000004,0.76510024,6.364346e-07,0.0022470362,0.0035620714
837,837,33418,6.899104e-06,0.00021364074,1.2279339999999999e-05,5.472520200000001e-08,0.0062108347,0.0007300789999999999,2.4417357000000003e-05,1.1435451e-06,0.0011256132,0.00024303557999999997,1.006757e-05,0.9912287000000001,9.915574e-09,8.324277e-05,0.00010998364
838,838,25932,1.0270468e-05,0.00042298144999999994,1.8557872e-05,9.252572000000001e-08,0.012546213,0.0034024941,4.246898e-05,1.7301821999999998e-06,0.0027884715000000004,0.0002597995,1.6177946e-05,0.98024553,1.7629563999999996e-08,0.000120216544,0.00012505194
839,839,20326,0.0078069440000000006,0.038547568,0.0014899097,7.490060999999999e-05,0.26834852,0.2153761,0.0059728509999999995,0.0015807019,0.1927776,0.013064144,0.002637423,0.19997816,1.5794241e-05,0.022364551,0.029964805
840,840,20926,0.012754583,0.02667666,0.001907345,0.00012081623999999999,0.5764026999999999,0.08134273,0.0037057998,0.0023407165,0.07169127,0.018261803,0.0051985225,0.10172141,2.3939703e-05,0.023822865,0.07402873
841,841,16104,0.00011382661,0.00155603,0.00011138084999999999,1.2339098e-06,0.12309523,0.0036908916999999998,0.00017505694999999998,1.8119881e-05,0.006289205500000001,0.0019112419,0.00014809107,0.8602069999999999,2.0789605e-07,0.0008232414999999999,0.0018591884
842,842,35982,3.7728677999999997e-05,0.0008833558,6.41748e-05,4.753962e-07,0.044785168,0.010700988,0.00013732333999999998,7.1007685e-06,0.0048860456,0.00066460035,5.9052803000000006e-05,0.9370233,7.574149000000001e-08,0.00042836167,0.00032219588
843,843,11133,2.6459699999999997e-05,0.0007223188000000001,4.1160267e-05,2.5407556e-07,0.016007701000000003,0.008950437,0.00010592503,4.9317837000000005e-06,0.005386337,0.00042560917999999996,3.5370879999999996e-05,0.9678391,4.8119873e-08,0.00026173152999999996,0.00019258811000000001
844,844,16773,0.007054581,0.028263792000000003,0.0027374732,0.00010867906499999999,0.46184292,0.07508903,0.003918395,0.0016776428,0.047994006,0.023215495,0.0062348759999999994,0.26905490000000004,2.0887860999999997e-05,0.030049087000000002,0.04273833
845,845,19756,0.053557083,0.06667007,0.00264322,0.00034670488,0.20445134,0.10829304,0.0089853015,0.00892932,0.13567999,0.03181598,0.008059152,0.06445666,7.525998e-05,0.08025504,0.2257819
846,846,27194,0.0019676961999999997,0.01378193,0.0014330621,3.5547695e-05,0.5148489,0.08286999,0.0018546581,0.00043391227,0.024219353,0.010558026000000002,0.0027970602,0.31913885,6.2009794e-06,0.014214795,0.011839991000000001
847,847,29750,0.014254267,0.04095576,0.0032215659000000003,0.00016256396999999998,0.2891995,0.060718793,0.005180402,0.002881254,0.08285206,0.03178352,0.0077673659999999995,0.32610568,3.077273e-05,0.042146064000000004,0.09274044
848,848,23425,2.3282437e-05,0.00052415277,2.8836143e-05,1.6457403e-07,0.011514245,0.0004818337,3.9482802e-05,3.665632e-06,0.0019353642999999999,0.0008316757000000001,3.2876334e-05,0.98376644,3.01604e-08,0.00021563303,0.0006022653500000001
849,849,20178,0.02679349,0.06442812,0.0017761432,0.00013026038000000002,0.22575727,0.09177645,0.008042409,0.004766555,0.23529808,0.027964182,0.0037582584,0.13310637,3.3387336e-05,0.035298657000000004,0.14107029
850,850,17660,0.039812665,0.052382924000000004,0.0028417513,0.0002911852,0.29755396,0.10293393599999999,0.007490266999999999,0.0065932055,0.12393227,0.02793603,0.008602146,0.09008438,6.5683955e-05,0.057294417,0.18218517
851,851,17135,0.006370458000000001,0.027086519,0.0027305429999999998,0.00010367199,0.46278185,0.09208047400000001,0.0036648856,0.0015388760999999998,0.040247962000000005,0.020944098,0.006460675,0.26577294,2.0837696999999997e-05,0.03233965,0.037856522999999996
852,852,29225,0.07634967,0.06294971,0.0016281272000000001,0.00027467417999999996,0.17276992,0.13070156,0.009070055,0.009767128,0.15902929999999998,0.025932922999999997,0.0054199453,0.03495421,5.662951e-05,0.07420534,0.23689079999999998
853,853,24474,0.0023355857,0.012458338999999999,0.0011894833,3.3268923e-05,0.562275,0.036121275,0.0016134756,0.0004466194,0.029831978,0.012221973,0.0024837388,0.30853600000000003,5.779651e-06,0.0108951675,0.019552207
854,854,12660,0.006032919,0.02118814,0.0016129024,6.713975000000001e-05,0.55933213,0.038552787000000005,0.002627702,0.0011232619999999999,0.053393524000000005,0.018963638999999997,0.0039984966,0.22876528,1.2912388e-05,0.017616866000000002,0.04671227
855,855,22786,0.0022254926,0.009795648,0.00060622103,2.0431102e-05,0.628846,0.020543996000000002,0.0011473737,0.00034985047999999995,0.04204378,0.009632983000000001,0.0014283982,0.25485417,3.6920712000000003e-06,0.0062872480000000005,0.02221477
856,856,36687,0.006216058000000001,0.031379264,0.002182459,9.01091e-05,0.45100018,0.11568037,0.004397531,0.0014349461,0.06833276,0.01878913,0.0042715520000000005,0.23728979,1.7547372e-05,0.025703777,0.033214558
857,857,29398,0.003666337,0.018868536,0.0018911962,6.0309772e-05,0.5254701999999999,0.070711255,0.0026118652999999998,0.00082660525,0.03626386,0.015628295,0.00406108,0.27817228,1.1197883e-05,0.018820377,0.022936592000000002
858,858,22909,0.003944458,0.019179637,0.0017956562,6.12607e-05,0.5484753000000001,0.073047124,0.0026218386,0.0008739107000000001,0.038484577,0.01529821,0.0039533493,0.25002286,1.1539109e-05,0.018337138,0.023893157
859,859,10616,0.0062196977,0.024462271,0.002048258,8.694396999999998e-05,0.5512704,0.08449669,0.0032636628000000003,0.0013855975,0.04977733,0.018615996,0.004792687,0.19402865,1.7135737e-05,0.023375036000000002,0.036159627
860,860,28928,0.0015615915,0.013518133,0.0011388983,2.4429672e-05,0.37558168,0.059452806,0.0016390455,0.00032131528,0.027535284,0.010302215,0.0019177063,0.48541140000000005,4.336978200000001e-06,0.010788876999999999,0.010802293999999999
861,861,10180,0.00086151814,0.014471456,0.00045973208,7.473968e-06,0.15052788,0.06270358,0.0016131244,0.00018243593999999998,0.100466594,0.005484623,0.0005377953,0.6512825,1.6030585e-06,0.0046802047,0.0067194740000000005
862,862,34071,0.0024588266,0.015819145,0.0012588997,3.2909229999999995e-05,0.49131694,0.0714187,0.0020695304999999997,0.0004743683,0.045735665,0.010762273000000001,0.0022574803,0.33039138,5.2414875e-06,0.011159767,0.0148388175
863,863,39740,0.037711546,0.050659824000000006,0.0037317083000000003,0.0003139999,0.2692097,0.057206415,0.0066930290000000005,0.006891146999999999,0.09340145,0.037918013,0.01003581,0.15459554,6.719933000000001e-05,0.061844185,0.20972037
864,864,36246,0.0007366634,0.008209861,0.0008010342999999999,1.0851629e-05,0.5996444000000001,0.10274135,0.0010440538000000001,0.00014410919,0.01385947,0.004467069000000001,0.0015665872,0.25400773,1.5686359999999998e-06,0.008521566999999999,0.0042436322999999995
865,865,37259,0.004683095,0.023989737,0.0012273617,3.221942e-05,0.5524137,0.0418001,0.0022971744,0.00075268565,0.073585555,0.016529296000000002,0.0026343164,0.23020366,5.258633e-06,0.01605503,0.033790763
866,866,19494,0.07502431400000001,0.0636351,0.0012791709,0.00016134058,0.09109384599999999,0.065857485,0.006861655,0.009096065,0.13447164,0.02362527,0.005288310300000001,0.038894378,3.365849e-05,0.09066278,0.394015
867,867,29063,0.08542061599999999,0.06421544400000001,0.0011813017999999999,0.00016067941,0.095642075,0.08117357,0.007318188000000001,0.009349239,0.14549738,0.021523526,0.0047094775,0.031501547000000005,3.1612337000000003e-05,0.09350399,0.35877138
868,868,25580,1.1352529999999999e-05,0.00045285160999999994,2.3889093e-05,1.1621159e-07,0.04982054599999999,0.002438474,3.98886e-05,1.6659493999999998e-06,0.0023322278,0.00043845586999999997,2.6180048999999997e-05,0.94402146,1.2424816999999998e-08,0.00021198430000000002,0.00018089229999999998
869,869,21627,4.214334e-06,0.00023388863999999998,1.2674384e-05,3.8617213e-08,0.016721593,0.0007638542,1.7093775e-05,5.900387e-07,0.00088969734,0.00029954838,1.2472471e-05,0.9808498999999999,3.9551677e-09,9.244086e-05,0.00010193068999999999
870,870,37136,0.00017273436000000001,0.005168865,0.0002591045,2.1722076e-06,0.34898698,0.20860083,0.00062429754,3.1841308e-05,0.020086143,0.0013148364000000001,0.00034852294,0.41107440000000006,2.7572207000000003e-07,0.0023955607,0.0009335002400000001
871,871,29673,0.013388315,0.041298855,0.0016172285,9.176634e-05,0.45331130000000003,0.14723088,0.0051397597,0.0020688788,0.10364686,0.013466042,0.0047465493,0.10280473,1.6991067e-05,0.03677935,0.07439256
872,872,15386,0.019922486,0.04453324,0.0020823614,0.00014330398999999998,0.44338846,0.15082476,0.00572166,0.0032008378999999997,0.07860977,0.015454961000000001,0.006866761,0.08627175,2.8628863000000002e-05,0.047599733,0.09535125
873,873,34961,0.030035656,0.05609384,0.0022671556,0.00018663755000000002,0.35623345,0.14682306,0.0075109326,0.0045870077,0.10030610000000001,0.01934347,0.0075676353,0.07241660000000001,3.7502977999999996e-05,0.059962332,0.13662864
874,874,20413,0.00011414468500000001,0.002870599,0.00020055249,1.4221868999999998e-06,0.25652525,0.02944111,0.00033538013999999996,1.9382207e-05,0.009323173,0.0016556353,0.00027351806,0.69659436,1.6600548999999996e-07,0.0015923904,0.0010529862
875,875,16564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
876,876,24235,0.0011570792,4.0163242000000004e-05,5.1816589999999995e-08,7.169194e-10,0.88779575,0.03571069,6.527131e-05,6.487671e-06,0.019585336000000002,0.024223792999999997,1.3925123000000002e-07,0.027986342,3.6868862e-11,0.00013910915,0.0032898572
877,877,21925,0.024577001,0.035570252999999996,0.0017978268,0.00010470166999999999,0.49266216,0.03659477,0.0035443283000000003,0.0034651607,0.07956437,0.027052486,0.006632845,0.07640979,1.8012368e-05,0.036236227,0.17577007
878,878,11086,0.0036280807,0.021110307000000002,0.00060011377,1.9365812e-05,0.58804345,0.17252721,0.0026416415000000003,0.0005724550599999999,0.10617349999999999,0.0048777256,0.0012143326,0.07486076,3.1393538e-06,0.00811516,0.01561277
879,879,31200,0.0097918,0.043298803,0.0007471185499999999,2.3450583999999998e-05,0.20137751,0.0240026,0.0031810869,0.0014435379999999999,0.21629724,0.023163827,0.0014948719,0.34340033,4.743972e-06,0.015168856000000001,0.11660422
880,880,25799,0.0029726918,0.022239577000000003,0.0006225976999999999,1.2763775000000001e-05,0.11498693,0.009949942,0.0015286797,0.0005232331500000001,0.08199791599999999,0.016412612,0.0011586193,0.6869757,2.5470717000000004e-06,0.009475965,0.05114017
881,881,27602,0.019784534,0.062426087000000005,0.0015458395000000002,7.754229e-05,0.289087,0.08173622,0.0059880307,0.0031471425,0.20599449,0.023166472,0.0036671113,0.14969149,1.5930618e-05,0.031456515,0.12221556
882,882,19329,5.440744400000001e-08,6.002653700000001e-06,1.7725534e-07,2.4376667000000003e-10,0.00035970032,1.1140890999999999e-05,3.6560072999999994e-07,6.7884147e-09,6.0349265999999995e-05,1.2152309e-05,1.1243689999999998e-07,0.9995459999999999,2.3190417e-11,1.1356948e-06,2.7517162e-06
883,883,18852,0.0029681635,0.01574177,0.00088358007,2.4759733e-05,0.6386409000000001,0.17419001,0.0024517153,0.0004985871499999999,0.045364577,0.0045518368,0.0020291289999999997,0.0899166,3.7991072000000005e-06,0.010789216,0.0119454
884,884,39575,0.014787624,0.04154324,0.0028469646,0.000116531766,0.38292494,0.042533907999999995,0.004299293,0.0027363015999999998,0.061935514000000004,0.035418365,0.008531858,0.23440498,2.1371332e-05,0.046535265,0.12136383
885,885,26668,0.00018488343999999997,0.0024843174,6.141955e-05,5.3849936e-07,0.016375368,0.0007373299000000001,0.00013160131000000002,2.9882215999999997e-05,0.011590461000000002,0.0030648146999999997,8.940831e-05,0.9589871999999999,9.811375999999999e-08,0.0008084681500000001,0.0054542157
886,886,25944,0.0076738414,0.025478099999999997,0.0015553822,5.8498823e-05,0.5569576,0.07280473,0.0034242172,0.001261122,0.07620551,0.013603917,0.004615227,0.16447118,9.235597e-06,0.02134183,0.05053959
887,887,11036,0.008902822,0.032817826,0.002411923,7.242548e-05,0.29034686,0.023256501000000002,0.0029449721,0.0016755281,0.050323482999999995,0.036975227,0.0071009104,0.40395018,1.27238445e-05,0.037219312000000004,0.10198933
888,888,17441,3.571363e-08,3.9242572999999995e-06,8.821725599999999e-08,1.5149108000000001e-10,0.00050806045,9.715576e-06,2.5100650000000003e-07,3.8731356e-09,5.8765512e-05,7.566173300000001e-06,6.289037999999999e-08,0.9994091999999999,1.364234e-11,5.4902347e-07,1.7005871000000003e-06
889,889,11172,2.497663e-06,0.00014260765,6.7558376e-06,1.9096117e-08,0.0065886076,0.0041854666,1.7206514e-05,4.0358240000000004e-07,0.0012878614,7.439834e-05,5.3913319999999996e-06,0.98762417,2.1004636e-09,4.442808e-05,2.01431e-05
890,890,15565,2.0860783999999999e-07,1.5518972000000002e-05,5.858876e-07,1.0284860000000002e-09,0.0006300394,8.5919586e-05,1.1356568e-06,2.7754785e-08,0.0001122058,2.1547190000000002e-05,4.4613188000000003e-07,0.9991239,1.0331746600000001e-10,4.4511385e-06,3.9639494e-06
891,891,32401,0.0021558953,0.01454283,0.0013755551000000001,2.4913379999999996e-05,0.5683884,0.05421178,0.0015303254,0.00041940773,0.023191523,0.010383491,0.0034289975,0.28853193,3.8853814e-06,0.01633846,0.015472678
892,892,30021,0.0007759771000000001,0.009816793,0.0008703242,1.0777623000000001e-05,0.47752526,0.076189265,0.0010354979,0.00014856669,0.016350463,0.0060160019999999995,0.0017052232000000001,0.39473137,1.4810523e-06,0.009463654,0.005359351
893,893,27996,0.0013604320000000002,0.00708803,0.00036875163999999994,7.259118e-06,0.6014558000000001,0.104718916,0.0008949156599999999,0.00018845218000000002,0.030597667999999998,0.0103435675,0.00091950526,0.22731301,9.829021e-07,0.007592498299999999,0.0071501853
894,894,31026,0.0021522654999999997,0.010711725,0.0006040007,1.3568045999999999e-05,0.500079,0.06737341,0.0013126707999999998,0.00033319538,0.03572392,0.018235464,0.0016306184,0.33462372,2.1438284e-06,0.013770588,0.013433667
895,895,38178,0.0035245709999999998,0.0016283833999999999,1.8689136000000002e-05,5.916465e-07,0.7412042,0.118574396,0.00039820324,0.00013900905000000001,0.029878164,0.03384598,7.107996500000001e-05,0.057241637000000005,6.033217999999999e-08,0.0021679117,0.01130715
896,896,35860,0.00019871179,0.002731162,0.00024309442000000002,2.7831545e-06,0.10634136,0.008673794,0.00032642836,3.8045077e-05,0.0074131084,0.0033352642999999998,0.0003068004,0.8659809000000002,4.5171063e-07,0.0020066856,0.0024013536
897,897,24321,2.5232286e-05,0.00061517966,4.035809e-05,2.7174870000000003e-07,0.024486697999999998,0.0022981658,7.053708400000001e-05,4.551696e-06,0.0024575210000000003,0.00069604797,4.039136e-05,0.9686058000000001,4.484051999999999e-08,0.00028086512000000005,0.00037830067
898,898,39310,0.0052105286,0.025037648,0.002383324,8.774995500000001e-05,0.45747304,0.07670252,0.0034289196999999997,0.0012625146000000002,0.04915167,0.019246351000000002,0.0050864084999999995,0.29587018,1.7153372e-05,0.027724419,0.031317542999999996
899,899,37378,0.00032630196,0.004907207,0.0004022319,5.1659910000000006e-06,0.16877735,0.034912463,0.000622888,6.825085e-05,0.01242772,0.0038192484,0.0005198783,0.7672186,8.2779223e-07,0.0033381055,0.002653775
900,900,16139,0.0036498313,0.018798677,0.0012935641000000001,5.515694e-05,0.5625029,0.16839863,0.0032524946,0.00075925223,0.053281485999999996,0.0078979675,0.00263277,0.14845689,9.896586e-06,0.013762534,0.01524793
901,901,24137,0.0037785979999999998,0.020489415,0.0020119376000000003,6.443408e-05,0.46425012,0.11663269,0.0030958625,0.00089958054,0.042115163,0.012624136999999999,0.0039099595,0.29084304,1.1505096e-05,0.020357426,0.018916186
902,902,29914,0.0034391752,0.018737156,0.0020157079999999997,6.191953400000001e-05,0.45276856,0.078365535,0.0024967676,0.00081207935,0.033568624,0.016505042,0.004290782,0.34301636,1.19575125e-05,0.022692641,0.02121766
903,903,32846,0.0043269405,0.021983836,0.0022584072,7.467638000000001e-05,0.4494002,0.07652856400000001,0.0027514697999999997,0.0010347841,0.03655713,0.018760255,0.0049925973,0.32912144,1.4704974999999999e-05,0.025078673,0.027116342
904,904,17926,0.0052209864000000005,0.013244688999999999,0.0005923394,3.2248034e-05,0.7226522,0.025557793999999998,0.0015725779,0.0007094964,0.06899474,0.012159857,0.001691373,0.091506466,5.947852000000001e-06,0.0078052348,0.048254057999999996
905,905,31400,3.9690036e-05,0.00097088225,6.494708e-05,4.4503113e-07,0.028019827,0.0055634077,0.000115892384,7.4152126e-06,0.0037458322,0.0008304138000000001,6.329289000000001e-05,0.9596754999999999,7.761883999999999e-08,0.00045614212,0.00044624879999999995
906,906,32791,0.015594532,0.0338681,0.0013396698999999998,9.358269000000001e-05,0.5308421,0.030133313999999998,0.0034920109999999997,0.0024170354000000002,0.09063701,0.03081177,0.0037562994,0.09748801,1.9460655e-05,0.019555295,0.13995185
907,907,38903,0.005362151999999999,0.035783485,0.0016525735999999998,6.4980864e-05,0.2503011,0.22662796,0.005422861,0.0012375151,0.1324401,0.013070858000000001,0.0027005877,0.2825052,1.3947806e-05,0.0200544,0.022762313
908,908,19479,0.016714288,0.05175641,0.0022254835,0.00017811323,0.33790879999999995,0.22436383,0.008152994,0.0033955079999999998,0.13811834,0.01983027,0.0047260844,0.09397236,3.7363625000000004e-05,0.037425406,0.061194748
909,909,18743,0.011135247,0.03173724,0.0027308904,0.00015838368999999999,0.52051485,0.10063607,0.004841267,0.002350352,0.055199213,0.021675391000000002,0.006915415,0.15158342,3.1371109999999996e-05,0.033457607,0.057033274
910,910,26042,1.029605e-05,0.0003201343,1.6390164e-05,8.168369e-08,0.0062194834,0.0013597917000000002,3.490461e-05,1.7960424000000001e-06,0.0018172682999999998,0.00029501325000000003,1.4090557e-05,0.9896533000000002,1.5384106e-08,0.00011509303999999998,0.0001424155
911,911,32435,0.00010222636999999999,0.0018161648000000002,0.00011018606000000001,1.0036956e-06,0.03340692,0.007777521999999999,0.0002181732,1.8983048e-05,0.007845223,0.0014318748000000001,0.00012087812,0.94522315,1.8564839000000003e-07,0.0008894178,0.0010380424
912,912,16490,0.0008588009500000001,0.01099595,0.0006655706,1.2177431e-05,0.21575801,0.07773364,0.0013491266,0.00018248553,0.03531445,0.0062083816,0.0009770546,0.6373804,2.2956451000000002e-06,0.0066209286,0.00594067
913,913,20440,0.0031419648,0.020850953000000002,0.0016295278,4.075721e-05,0.22083494,0.06567942,0.002869973,0.0006917815,0.06850357,0.013823516999999999,0.0026823665999999996,0.5650253000000001,8.259012e-06,0.01647088,0.017746748
914,914,37178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
915,915,22822,0.00064754894,0.0070839943,0.0004993521,9.010524e-06,0.37013015,0.03393223,0.0008934930699999999,0.00012122226999999999,0.021551112,0.00508565,0.00076969806,0.5486589,1.6655397e-06,0.0044063404,0.006209612
916,916,39528,0.0018358916,0.013471546000000001,0.0010107101,2.7261368999999998e-05,0.45637269999999996,0.07878026,0.001909455,0.0003644061,0.042374842,0.007376046999999999,0.0018969388,0.37358016,4.580109400000001e-06,0.009233235,0.0117618935
917,917,24507,0.0023425373,0.017475842,0.0009728874,2.4874720000000002e-05,0.34668335,0.038896166,0.0019866935999999997,0.00047618252999999996,0.06362066,0.012160748999999998,0.0017173260000000001,0.48268902,4.997603e-06,0.009150027,0.021798647999999997
918,918,15902,0.004246006,0.021099017999999997,0.0021078503,7.424545e-05,0.5244306,0.09171828,0.0029083563,0.0009811504,0.033300057,0.015911434,0.004843908,0.24935822,1.4612547e-05,0.022678307999999998,0.026327986
919,919,30123,0.00017284290000000002,0.0023612494,0.0001696643,2.1609504999999997e-06,0.11394859,0.0048352303,0.00028604205000000004,3.14196e-05,0.008578828,0.0029066990000000004,0.00023559174,0.86211026,3.6554797999999997e-07,0.001278239,0.0030828115999999997
920,920,16087,0.011916309,0.030682737,0.0025153061999999998,0.00013359435,0.5169576,0.08353677,0.0040026875,0.0022995435,0.058898322,0.02119482,0.006609919499999999,0.16415120000000002,2.3606837e-05,0.032262202000000004,0.064815305
921,921,36155,0.008247481,0.024568336,0.0013652141,9.3217546e-05,0.5651861,0.16311546,0.0040897005,0.0014173093,0.07491282,0.0093818,0.0035431993,0.09017758,1.7158243e-05,0.018507231000000002,0.035377453999999996
922,922,22758,0.010574226,0.026301807000000003,0.0012907838,9.397277e-05,0.63052684,0.11760252,0.0038916154,0.0017125646,0.07823757,0.011879203,0.0031459695,0.057562800000000004,1.8124187e-05,0.01694835,0.040213637
923,923,13349,0.08659093,0.058504615,0.0026361488,0.00032724623,0.11995619999999999,0.051494673,0.0067950193999999995,0.012049905,0.09913121,0.034199774,0.008278545,0.06910162,7.185647e-05,0.08631764,0.3645446
924,924,16953,7.357824599999999e-07,3.7535858e-05,9.822477e-07,2.5740092e-09,0.0006871557000000001,1.2052594999999998e-05,2.0826792e-06,9.929494e-08,0.00033025746,8.0033285e-05,8.370666999999999e-07,0.99878806,5.863588e-10,6.1780115e-06,5.3976426e-05
925,925,26285,0.00029813207000000004,0.0032669825,0.00020836608,3.2715120000000003e-06,0.12254697,0.00497671,0.00040936127,5.5209202e-05,0.016934792,0.003868054,0.00030661830000000003,0.8405113999999999,5.446466e-07,0.0018450683,0.0047685057
926,926,39001,0.09191373,0.058404255999999995,0.0025201964000000003,0.00033179726000000004,0.11095154,0.052773252,0.0069536287,0.012457145,0.09969447599999999,0.033212792000000005,0.007985578,0.06406275,7.353796e-05,0.087651886,0.3710134
927,927,33629,0.00013291709,0.0020854633999999998,0.00015555657,1.6434857e-06,0.06661729,0.008859319000000001,0.0002854805,2.6366659999999997e-05,0.008256216,0.0020822808,0.00017768303,0.90865415,2.7998296999999997e-07,0.0012145442,0.0014508554000000002
928,928,39189,0.00016927919999999998,0.00271548,1.9203819e-05,2.567387e-08,0.774402,0.03239449,5.5220959999999996e-05,8.911837000000001e-06,0.015014857,0.00217641,0.00012905204,0.16299906,9.218495e-10,0.0029959632,0.006919925600000001
929,929,37816,6.001085e-05,0.001564329,1.3426201000000001e-05,1.1659839999999998e-08,0.7168939999999999,0.035276327,3.1930879999999995e-05,3.1144872999999997e-06,0.007572356999999999,0.0013584957000000002,8.3403866e-05,0.23251899,3.7604664e-10,0.0020620609,0.0025615717999999997
930,930,25633,7.071634e-08,1.1330007e-05,5.243818e-08,6.79047e-12,0.013797253999999998,8.793461999999999e-05,1.5023595999999998e-07,2.4336797e-09,0.00016402693,3.945825e-05,1.4470446e-07,0.98587847,1.1497686000000002e-13,5.499474e-06,1.569466e-05
931,931,24063,1.6403869999999997e-08,3.6334525e-06,1.4659474e-08,1.4280582e-12,0.004582603,3.1650296e-05,4.7562335e-08,5.368245e-10,6.4442276e-05,1.368331e-05,3.3925133e-08,0.99529845,2.251496e-14,1.3911526000000001e-06,4.242328999999999e-06
932,932,35098,2.3143193e-05,0.00091368397,7.511825e-06,3.9685357e-09,0.41686899999999993,0.011583036000000001,1.7082159e-05,1.2004931999999999e-06,0.005134375300000001,0.0012954519,3.6633097e-05,0.56144214,1.1359679e-10,0.0010275965,0.0016491804
933,933,18226,8.539921500000001e-08,1.3406322000000001e-05,5.177097e-08,6.9501804e-12,0.028757183,0.00015391906,1.4709799999999998e-07,2.7559659999999995e-09,0.00022604429,3.6629754e-05,1.6978932999999997e-07,0.9707870000000001,1.2857907e-13,5.7108837e-06,1.9716017e-05
934,934,35538,7.349555e-09,1.8851969e-06,5.6830127e-09,4.773033e-13,0.0034989002,1.3528999e-05,2.0659093999999997e-08,2.102808e-10,5.1201416e-05,6.409611e-06,1.3779785e-08,0.9964245999999999,7.337963000000001e-15,5.300698e-07,2.8815067999999995e-06
935,935,33321,3.785792999999999e-09,1.4952581999999999e-06,3.2541778e-09,2.6123274000000003e-13,0.0014501256,0.00010604576,1.6834387999999998e-08,1.09605824e-10,7.006263000000001e-05,1.5530663000000002e-06,6.242205e-09,0.99836975,5.4140859999999995e-15,3.0260733000000004e-07,6.539012e-07
936,936,12549,6.180123399999999e-07,5.67133e-05,2.793067e-07,5.871643e-11,0.06021978,0.00076325954,7.988656400000001e-07,2.28076e-08,0.0007085101700000001,0.00011122281,1.0017689e-06,0.93800074,1.3218921e-12,3.4028388e-05,0.000103025304
937,937,30658,0.00018576572,0.004514553,2.821192e-05,3.6506133e-08,0.6185313,0.12017643,9.469046999999998e-05,1.0028781000000001e-05,0.018196703999999998,0.0020232215,0.00016959761,0.22531934,1.336734e-09,0.005434741999999999,0.0053153615
938,938,28268,6.833644000000001e-05,0.0015239477,9.077051000000001e-06,6.050544e-09,0.25722045,0.0037546125,1.8874498e-05,2.8834831e-06,0.009946950999999999,0.0028534696999999998,5.7049557999999995e-05,0.7164455,1.7384162e-10,0.0013927892,0.0067060194
939,939,15405,0.0,0.0,0.0,0.0,0.0,0.0,8.5980576e-35,0.0,1.6546728999999997e-33,0.0,0.0,1.0,0.0,0.0,0.0
